pp_0000 625.0 9375.0 1 1.1225224897898538056750794567051343619823455810546875000000000000
pp_0001 1875.0 9375.0 1 1.1095475143230493220158905387506820261478424072265625000000000000
pp_0002 3125.0 9375.0 1 1.04400907066799075728624757175566628575325012207031250000000000000
pp_0003 4375.0 9375.0 1 1.04625401488150049367220617568818852305412292480468750000000000000
pp_0004 625.0 8125.0 1 1.1475961170499320296300993504701182246208190917968750000000000000
pp_0005 1875.0 8125.0 1 1.0599536941923646260477198666194453835487365722656250000000000000
pp_0006 3125.0 8125.0 1 1.10054260494420952376515288051450625061988830566406250000000000000
pp_0007 4375.0 8125.0 1 1.09278250776832686064210520271444693207740783691406250000000000000
pp_0008 625.0 6875.0 1 1.07085441572504769247586864366894587874412536621093750000000000000
pp_0009 3125.0 6875.0 1 1.122930990769592796141296275891363620758056640625000000000000000000
pp_0010 4375.0 6875.0 1 1.113253267874725338515418116003274917602539062500000000000000000000
pp_0011 625.0 5625.0 1 1.10065724418094901260189999447902664542198181152343750000000000000
pp_0012 3125.0 5625.0 1 1.072135580948823552205340092768892645835876464843750000000000000000
pp_0013 4375.0 5625.0 1 1.088513790396454350428712132270447909832000732421875000000000000000
pp_0014 625.0 4375.0 1 1.10506899412124126591550066223135218024253845214843750000000000000
pp_0015 1875.0 4375.0 1 1.09055061938285735578801904921419918537139892578125000000000000000
pp_0016 3125.0 4375.0 1 1.023322495116769204059892217628657817840576171875000000000000000000
pp_0017 4375.0 4375.0 1 1.060407277590381891485549203935079276561737060546875000000000000000
pp_0018 625.0 3125.0 1 1.05557432122739158764090916520217433571815490722656250000000000000
pp_0019 1875.0 3125.0 1 1.02057354625812557458175433566793799400329589843750000000000000000
pp_0020 3125.0 3125.0 1 1.025386599815585109141125030873809009790420532226562500000000000000
pp_0021 4375.0 3125.0 1 1.069068520619904871793437450833152979612350463867187500000000000000
pp_0022 625.0 1875.0 1 1.06053707262327723270800561294890940189361572265625000000000000000
pp_0023 1875.0 1875.0 1 1.03761358321980479146873221907299011945724487304687500000000000000
pp_0024 3125.0 1875.0 1 1.063728747383330563991421513492241501808166503906250000000000000000
pp_0025 4375.0 1875.0 1 1.077200255841490372787916385277640074491500854492187500000000000000
pp_0026 1875.0 625.0 1 1.02804458472704718374757248966488987207412719726562500000000000000
pp_0027 3125.0 625.0 1 1.047713455133534532492944890691433101892471313476562500000000000000
pp_0028 4375.0 625.0 1 1.127072293149095960629324508772697299718856811523437500000000000000
