pp_0000 625.0 9375.0 1 0.925814400573553131224002754606772214174270629882812500000000000000
pp_0001 1875.0 9375.0 1 0.980681437872347849804555153241381049156188964843750000000000000000
pp_0002 3125.0 9375.0 1 0.9738245513857862745155102857097517699003219604492187500000000000000
pp_0003 4375.0 9375.0 1 0.9772978744623684876913216612592805176973342895507812500000000000000
pp_0004 625.0 8125.0 1 0.972681005127926323616804893390508368611335754394531250000000000000
pp_0005 1875.0 8125.0 1 1.025247411679936382356004287430550903081893920898437500000000000000
pp_0006 3125.0 8125.0 1 0.9746028624336053880483632383402436971664428710937500000000000000000
pp_0007 4375.0 8125.0 1 1.0043741644046175753857141899061389267444610595703125000000000000000
pp_0008 625.0 6875.0 1 0.9796166607958651795229343406390398740768432617187500000000000000000
pp_0009 3125.0 6875.0 1 1.00662472568146355023088744928827509284019470214843750000000000000000
pp_0010 4375.0 6875.0 1 1.00746673393274921437523516942746937274932861328125000000000000000000
pp_0011 625.0 5625.0 1 0.9331840688858545895811857917578890919685363769531250000000000000000
pp_0012 3125.0 5625.0 1 1.03502602114774355790416393574560061097145080566406250000000000000000
pp_0013 4375.0 5625.0 1 1.04530797316621737458319785218918696045875549316406250000000000000000
pp_0014 625.0 4375.0 1 0.9997720985131965942827036997186951339244842529296875000000000000000
pp_0015 1875.0 4375.0 1 1.0081313989398872354996683498029597103595733642578125000000000000000
pp_0016 3125.0 4375.0 1 1.00619682517434338997475151700200513005256652832031250000000000000000
pp_0017 4375.0 4375.0 1 1.03160062024663656821132917684735730290412902832031250000000000000000
pp_0018 625.0 3125.0 1 1.0008561270403302234655029678833670914173126220703125000000000000000
pp_0019 1875.0 3125.0 1 0.9895120184134055252300754546013195067644119262695312500000000000000
pp_0020 3125.0 3125.0 1 0.99774043027105729919412624440155923366546630859375000000000000000000
pp_0021 4375.0 3125.0 1 0.98704783911758531278479722459451295435428619384765625000000000000000
pp_0022 625.0 1875.0 1 1.0531274996391546405760664129047654569149017333984375000000000000000
pp_0023 1875.0 1875.0 1 0.9752712990775190826653329168038908392190933227539062500000000000000
pp_0024 3125.0 1875.0 1 0.98347493151097697960949517437256872653961181640625000000000000000000
pp_0025 4375.0 1875.0 1 1.02317060532385606386185372684849426150321960449218750000000000000000
pp_0026 1875.0 625.0 1 1.0422200957476150939839953935006633400917053222656250000000000000000
pp_0027 3125.0 625.0 1 1.03941266119717279359235817537410184741020202636718750000000000000000
pp_0028 4375.0 625.0 1 1.04953236752155665278962715092347934842109680175781250000000000000000
