pp_0000 625.0 9375.0 1 1.0397012944586148108783163479529321193695068359375000000000000000000000
pp_0001 1875.0 9375.0 1 1.0215678727565735695037574259913526475429534912109375000000000000000000
pp_0002 3125.0 9375.0 1 1.01166063027704411503293613350251689553260803222656250000000000000000000
pp_0003 4375.0 9375.0 1 1.07588975435416300818758372770389541983604431152343750000000000000000000
pp_0004 625.0 8125.0 1 1.0327023688474743501330976869212463498115539550781250000000000000000000
pp_0005 1875.0 8125.0 1 0.9948633566797748795096367757651023566722869873046875000000000000000000
pp_0006 3125.0 8125.0 1 1.02921883527324120599644174944842234253883361816406250000000000000000000
pp_0007 4375.0 8125.0 1 0.98189949660357078720096524193650111556053161621093750000000000000000000
pp_0008 625.0 6875.0 1 1.02606081791993353213854334171628579497337341308593750000000000000000000
pp_0009 3125.0 6875.0 1 1.004872682701003494543101624003611505031585693359375000000000000000000000
pp_0010 4375.0 6875.0 1 0.963357476223544173521418088057544082403182983398437500000000000000000000
pp_0011 625.0 5625.0 1 1.06018058562718553439196966792223975062370300292968750000000000000000000
pp_0012 3125.0 5625.0 1 1.015635627420669040432699148368556052446365356445312500000000000000000000
pp_0013 4375.0 5625.0 1 0.985007578515009085684539513749768957495689392089843750000000000000000000
pp_0014 625.0 4375.0 1 1.04730515723751094192550681327702477574348449707031250000000000000000000
pp_0015 1875.0 4375.0 1 1.00267037593270358364350158808520063757896423339843750000000000000000000
pp_0016 3125.0 4375.0 1 1.003325229160254572491339786211028695106506347656250000000000000000000000
pp_0017 4375.0 4375.0 1 0.973942451053293245522013421577867120504379272460937500000000000000000000
pp_0018 625.0 3125.0 1 1.02983241282761284196567430626600980758666992187500000000000000000000000
pp_0019 1875.0 3125.0 1 0.97136149136928995329043345918762497603893280029296875000000000000000000
pp_0020 3125.0 3125.0 1 0.961592369629799104124856512498809024691581726074218750000000000000000000
pp_0021 4375.0 3125.0 1 1.014211964487610639906733922543935477733612060546875000000000000000000000
pp_0022 625.0 1875.0 1 0.99337536373978529979922313941642642021179199218750000000000000000000000
pp_0023 1875.0 1875.0 1 0.94753262305625585160129276118823327124118804931640625000000000000000000
pp_0024 3125.0 1875.0 1 0.985032789476721792887303763563977554440498352050781250000000000000000000
pp_0025 4375.0 1875.0 1 1.037250073618458889868065853079315274953842163085937500000000000000000000
pp_0026 1875.0 625.0 1 0.93518550308472903065393211363698355853557586669921875000000000000000000
pp_0027 3125.0 625.0 1 1.005192620715605222869726276258006691932678222656250000000000000000000000
pp_0028 4375.0 625.0 1 1.038774309579010290960354723210912197828292846679687500000000000000000000
