pp_0000 625.0 9375.0 1 1.0450994535571758170533485099440440535545349121093750000000000000
pp_0001 1875.0 9375.0 1 1.0355851734169203570701256467145867645740509033203125000000000000
pp_0002 3125.0 9375.0 1 1.07688073235604253596875423681922256946563720703125000000000000000
pp_0003 4375.0 9375.0 1 1.05383055865985797439066118386108428239822387695312500000000000000
pp_0004 625.0 8125.0 1 1.0463702457770076570398032345110550522804260253906250000000000000
pp_0005 1875.0 8125.0 1 1.0213197858045073296295868203742429614067077636718750000000000000
pp_0006 3125.0 8125.0 1 1.12607048262687969852891001210082322359085083007812500000000000000
pp_0007 4375.0 8125.0 1 1.05528963822559429530656416318379342555999755859375000000000000000
pp_0008 625.0 6875.0 1 1.03711633166543149009442004171432927250862121582031250000000000000
pp_0009 3125.0 6875.0 1 1.105256855978753449676332820672541856765747070312500000000000000000
pp_0010 4375.0 6875.0 1 0.974462204244497920413436986564192920923233032226562500000000000000
pp_0011 625.0 5625.0 1 1.04207650205861424019815331121208146214485168457031250000000000000
pp_0012 3125.0 5625.0 1 1.032228994279335898553995320980902761220932006835937500000000000000
pp_0013 4375.0 5625.0 1 1.035116530564137660164192311640363186597824096679687500000000000000
pp_0014 625.0 4375.0 1 1.07379557465874264643446167610818520188331604003906250000000000000
pp_0015 1875.0 4375.0 1 1.06221310416582559454923284647520631551742553710937500000000000000
pp_0016 3125.0 4375.0 1 1.071111255469360479253282392164692282676696777343750000000000000000
pp_0017 4375.0 4375.0 1 1.039589288303515601796789269428700208663940429687500000000000000000
pp_0018 625.0 3125.0 1 1.11688629430055375024721797672100365161895751953125000000000000000
pp_0019 1875.0 3125.0 1 1.05372960599468279418999827612424269318580627441406250000000000000
pp_0020 3125.0 3125.0 1 1.078566046346269180489230166131164878606796264648437500000000000000
pp_0021 4375.0 3125.0 1 1.066543666230084008716971766261849552392959594726562500000000000000
pp_0022 625.0 1875.0 1 1.08436664692331552473092415311839431524276733398437500000000000000
pp_0023 1875.0 1875.0 1 1.05095153612854841362889146694215014576911926269531250000000000000
pp_0024 3125.0 1875.0 1 1.050828411840394993603808870830107480287551879882812500000000000000
pp_0025 4375.0 1875.0 1 1.040137099966528255734488084272015839815139770507812500000000000000
pp_0026 1875.0 625.0 1 1.06372474039374664833701444877078756690025329589843750000000000000
pp_0027 3125.0 625.0 1 1.090245703572836122319245077960658818483352661132812500000000000000
pp_0028 4375.0 625.0 1 1.059164286146391242837694335321430116891860961914062500000000000000
