   1.038109E+00   1.037747E+00   1.036721E+00   1.034901E+00   1.032573E+00   1.030067E+00   1.027643E+00   1.025547E+00   1.023831E+00   1.022678E+00   1.022141E+00   1.022732E+00   1.025442E+00   1.031174E+00   1.038909E+00   1.047441E+00   1.055336E+00   1.060486E+00   1.060807E+00   1.056858E+00
   1.038571E+00   1.038626E+00   1.037907E+00   1.035613E+00   1.032613E+00   1.029417E+00   1.026301E+00   1.023606E+00   1.021546E+00   1.019858E+00   1.018463E+00   1.017816E+00   1.019789E+00   1.027172E+00   1.037550E+00   1.048801E+00   1.059614E+00   1.066888E+00   1.064057E+00   1.056929E+00
   1.038470E+00   1.038981E+00   1.039701E+00   1.034971E+00   1.030701E+00   1.026965E+00   1.023883E+00   1.021568E+00   1.018854E+00   1.016927E+00   1.015364E+00   1.013740E+00   1.011661E+00   1.022759E+00   1.033616E+00   1.045296E+00   1.058964E+00   1.075890E+00   1.062529E+00   1.052744E+00
   1.037765E+00   1.038038E+00   1.036544E+00   1.032539E+00   1.028050E+00   1.023916E+00   1.020554E+00   1.018014E+00   1.016439E+00   1.015699E+00   1.015240E+00   1.014612E+00   1.015270E+00   1.021326E+00   1.029177E+00   1.037746E+00   1.047199E+00   1.054355E+00   1.050603E+00   1.043467E+00
   1.036764E+00   1.036836E+00   1.034144E+00   1.029996E+00   1.025245E+00   1.020553E+00   1.016666E+00   1.014050E+00   1.013227E+00   1.014048E+00   1.015249E+00   1.015912E+00   1.017655E+00   1.020872E+00   1.024666E+00   1.028480E+00   1.032456E+00   1.035433E+00   1.034493E+00   1.031123E+00
   1.035701E+00   1.035572E+00   1.032587E+00   1.027973E+00   1.022522E+00   1.016895E+00   1.012027E+00   1.009264E+00   1.009479E+00   1.012202E+00   1.015354E+00   1.017861E+00   1.019938E+00   1.020711E+00   1.020190E+00   1.019072E+00   1.018008E+00   1.017864E+00   1.017796E+00   1.017917E+00
   1.034664E+00   1.034311E+00   1.032039E+00   1.026665E+00   1.020181E+00   1.013423E+00   1.006737E+00   1.003111E+00   1.005212E+00   1.010237E+00   1.015333E+00   1.020522E+00   1.023350E+00   1.021322E+00   1.015855E+00   1.010278E+00   1.004284E+00   1.000433E+00   1.002167E+00   1.005552E+00
   1.033692E+00   1.033133E+00   1.032702E+00   1.025568E+00   1.018488E+00   1.011220E+00   1.003480E+00   9.948634E-01   1.002389E+00   1.008744E+00   1.014785E+00   1.021306E+00   1.029219E+00   1.019285E+00   1.010547E+00   1.001980E+00   9.927045E-01   9.818995E-01   9.898720E-01   9.954569E-01
   1.032803E+00   1.032017E+00   1.029438E+00   1.024164E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.001797E+00   1.003653E+00   1.008407E+00   1.013522E+00   1.018635E+00   1.019632E+00   1.014005E+00   1.005167E+00   9.962692E-01   9.879271E-01   9.811776E-01   9.828913E-01   9.882151E-01
   1.032037E+00   1.030899E+00   1.027399E+00   1.023015E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.006731E+00   1.008864E+00   1.011968E+00   1.014296E+00   1.013108E+00   1.008345E+00   1.000998E+00   9.928381E-01   9.851794E-01   9.789169E-01   9.783187E-01   9.830804E-01
