   1.115169E+00   1.114830E+00   1.114322E+00   1.113123E+00   1.110820E+00   1.107792E+00   1.103870E+00   1.098416E+00   1.090896E+00   1.081925E+00   1.072608E+00   1.064101E+00   1.057609E+00   1.053852E+00   1.051907E+00   1.050986E+00   1.050664E+00   1.051174E+00   1.053002E+00   1.056004E+00
   1.118450E+00   1.118572E+00   1.118233E+00   1.116860E+00   1.114405E+00   1.111560E+00   1.108211E+00   1.103039E+00   1.093891E+00   1.082568E+00   1.070883E+00   1.059984E+00   1.051918E+00   1.048840E+00   1.048062E+00   1.047907E+00   1.047979E+00   1.048655E+00   1.051978E+00   1.056206E+00
   1.121754E+00   1.122571E+00   1.122522E+00   1.119173E+00   1.115636E+00   1.112455E+00   1.110237E+00   1.109548E+00   1.095243E+00   1.082689E+00   1.070712E+00   1.058187E+00   1.044009E+00   1.048053E+00   1.050131E+00   1.050475E+00   1.049189E+00   1.046254E+00   1.052950E+00   1.057960E+00
   1.124975E+00   1.126553E+00   1.124719E+00   1.119805E+00   1.114585E+00   1.109629E+00   1.105549E+00   1.100083E+00   1.090993E+00   1.081750E+00   1.072740E+00   1.063850E+00   1.057164E+00   1.056289E+00   1.057511E+00   1.057665E+00   1.056800E+00   1.055947E+00   1.058142E+00   1.061868E+00
   1.127775E+00   1.130595E+00   1.127684E+00   1.121133E+00   1.113502E+00   1.105915E+00   1.099099E+00   1.091833E+00   1.085217E+00   1.080139E+00   1.075648E+00   1.071653E+00   1.068453E+00   1.066815E+00   1.066843E+00   1.066588E+00   1.066037E+00   1.065397E+00   1.065895E+00   1.067755E+00
   1.129966E+00   1.134461E+00   1.131971E+00   1.123409E+00   1.112671E+00   1.101672E+00   1.091601E+00   1.083418E+00   1.079103E+00   1.078475E+00   1.078630E+00   1.079054E+00   1.078783E+00   1.077605E+00   1.076573E+00   1.075800E+00   1.075359E+00   1.074647E+00   1.074229E+00   1.074365E+00
   1.130634E+00   1.137276E+00   1.138306E+00   1.126759E+00   1.111724E+00   1.096969E+00   1.083342E+00   1.073338E+00   1.072863E+00   1.077767E+00   1.082048E+00   1.086034E+00   1.089109E+00   1.087833E+00   1.086084E+00   1.084887E+00   1.084315E+00   1.083733E+00   1.082332E+00   1.080873E+00
   1.128313E+00   1.136181E+00   1.147596E+00   1.126448E+00   1.108510E+00   1.092352E+00   1.076630E+00   1.059954E+00   1.070612E+00   1.078886E+00   1.085959E+00   1.092827E+00   1.100543E+00   1.097271E+00   1.095025E+00   1.093589E+00   1.092852E+00   1.092783E+00   1.089230E+00   1.086596E+00
   1.122103E+00   1.127457E+00   1.128196E+00   1.117126E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.071732E+00   1.074542E+00   1.082149E+00   1.089854E+00   1.096895E+00   1.101718E+00   1.103567E+00   1.101942E+00   1.100303E+00   1.098855E+00   1.097378E+00   1.094127E+00   1.091230E+00
   1.113173E+00   1.114911E+00   1.112026E+00   1.105137E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.081190E+00   1.086588E+00   1.093612E+00   1.100104E+00   1.104616E+00   1.106630E+00   1.106190E+00   1.104651E+00   1.103090E+00   1.101634E+00   1.098154E+00   1.095007E+00
   1.103492E+00   1.101777E+00   1.097733E+00   1.093845E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.086091E+00   1.091002E+00   1.097516E+00   1.104346E+00   1.109062E+00   1.110736E+00   1.110009E+00   1.108373E+00   1.107006E+00   1.105657E+00   1.101863E+00   1.098111E+00
   1.094833E+00   1.089741E+00   1.084282E+00   1.083810E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.089213E+00   1.094145E+00   1.100808E+00   1.108892E+00   1.115068E+00   1.115626E+00   1.113017E+00   1.111190E+00   1.110427E+00   1.109509E+00   1.105023E+00   1.100319E+00
   1.089185E+00   1.081850E+00   1.070854E+00   1.077455E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.090688E+00   1.095427E+00   1.101921E+00   1.110763E+00   1.122931E+00   1.116513E+00   1.112776E+00   1.111119E+00   1.111275E+00   1.113253E+00   1.106392E+00   1.101030E+00
   1.087475E+00   1.081637E+00   1.077117E+00   1.078539E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.090635E+00   1.094636E+00   1.099848E+00   1.106225E+00   1.111428E+00   1.111079E+00   1.108901E+00   1.107937E+00   1.108017E+00   1.107933E+00   1.104301E+00   1.099823E+00
   1.088701E+00   1.085213E+00   1.083046E+00   1.083408E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.089650E+00   1.092238E+00   1.095514E+00   1.098705E+00   1.101440E+00   1.102442E+00   1.102303E+00   1.102378E+00   1.102711E+00   1.102698E+00   1.100444E+00   1.097202E+00
   1.091234E+00   1.089745E+00   1.088814E+00   1.088251E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.087922E+00   1.088810E+00   1.089946E+00   1.090966E+00   1.092066E+00   1.093602E+00   1.095043E+00   1.096277E+00   1.097192E+00   1.097633E+00   1.096138E+00   1.093852E+00
   1.094176E+00   1.094368E+00   1.094583E+00   1.092829E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.085734E+00   1.084788E+00   1.083944E+00   1.083019E+00   1.082580E+00   1.084934E+00   1.086999E+00   1.089288E+00   1.091554E+00   1.092864E+00   1.091751E+00   1.090149E+00
   1.096625E+00   1.098173E+00   1.100657E+00   1.096692E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.083443E+00   1.080765E+00   1.078056E+00   1.075210E+00   1.072136E+00   1.075046E+00   1.078039E+00   1.081242E+00   1.084704E+00   1.088514E+00   1.087349E+00   1.086287E+00
   1.098136E+00   1.100064E+00   1.100843E+00   1.098613E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.081390E+00   1.076935E+00   1.072344E+00   1.068012E+00   1.065724E+00   1.066046E+00   1.069256E+00   1.073058E+00   1.077181E+00   1.080976E+00   1.082591E+00   1.082224E+00
   1.098733E+00   1.100921E+00   1.101323E+00   1.099665E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.079471E+00   1.073151E+00   1.066661E+00   1.060796E+00   1.058291E+00   1.058734E+00   1.061724E+00   1.066108E+00   1.070648E+00   1.074428E+00   1.077591E+00   1.078841E+00
   1.098628E+00   1.101484E+00   1.102149E+00   1.100358E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.078224E+00   1.069813E+00   1.061022E+00   1.053026E+00   1.049324E+00   1.050105E+00   1.054427E+00   1.059759E+00   1.064667E+00   1.068940E+00   1.073352E+00   1.074880E+00
   1.097390E+00   1.101106E+00   1.103369E+00   1.100783E+00   1.000000E+00   1.000000E+00   1.092450E+00   1.086965E+00   1.077812E+00   1.066186E+00   1.054860E+00   1.044319E+00   1.038061E+00   1.040389E+00   1.047140E+00   1.053544E+00   1.059320E+00   1.064195E+00   1.068848E+00   1.072178E+00
   1.094696E+00   1.098937E+00   1.105069E+00   1.097635E+00   1.092501E+00   1.000000E+00   1.088765E+00   1.090551E+00   1.074062E+00   1.060562E+00   1.048490E+00   1.036581E+00   1.023322E+00   1.033473E+00   1.041859E+00   1.049024E+00   1.055190E+00   1.060407E+00   1.065769E+00   1.069893E+00
   1.089935E+00   1.092823E+00   1.093296E+00   1.089014E+00   1.084315E+00   1.080885E+00   1.078738E+00   1.074171E+00   1.064312E+00   1.053634E+00   1.043430E+00   1.033891E+00   1.029165E+00   1.031778E+00   1.039469E+00   1.046725E+00   1.053500E+00   1.059644E+00   1.065488E+00   1.069111E+00
   1.083673E+00   1.084383E+00   1.082447E+00   1.078746E+00   1.074420E+00   1.070376E+00   1.065944E+00   1.060272E+00   1.053146E+00   1.045861E+00   1.038984E+00   1.033491E+00   1.031542E+00   1.033860E+00   1.039857E+00   1.046985E+00   1.053890E+00   1.060069E+00   1.066506E+00   1.069447E+00
   1.076664E+00   1.075692E+00   1.072544E+00   1.068728E+00   1.064299E+00   1.059271E+00   1.053390E+00   1.047459E+00   1.042450E+00   1.038401E+00   1.034631E+00   1.031620E+00   1.031411E+00   1.034560E+00   1.040645E+00   1.048055E+00   1.055302E+00   1.061713E+00   1.067983E+00   1.070290E+00
   1.070496E+00   1.067559E+00   1.063491E+00   1.059609E+00   1.054757E+00   1.048630E+00   1.041374E+00   1.034618E+00   1.032394E+00   1.032321E+00   1.031015E+00   1.028726E+00   1.029311E+00   1.033870E+00   1.041559E+00   1.049625E+00   1.057623E+00   1.064624E+00   1.069433E+00   1.071456E+00
   1.065090E+00   1.061307E+00   1.055574E+00   1.052522E+00   1.047702E+00   1.041061E+00   1.032269E+00   1.020574E+00   1.026435E+00   1.029198E+00   1.029725E+00   1.028442E+00   1.025387E+00   1.035305E+00   1.044057E+00   1.052311E+00   1.060514E+00   1.069069E+00   1.070875E+00   1.072915E+00
   1.062614E+00   1.059478E+00   1.054480E+00   1.049711E+00   1.044244E+00   1.037956E+00   1.030906E+00   1.026930E+00   1.026848E+00   1.029732E+00   1.031352E+00   1.031855E+00   1.034373E+00   1.040906E+00   1.048232E+00   1.055563E+00   1.062698E+00   1.068535E+00   1.072442E+00   1.074447E+00
   1.061590E+00   1.059454E+00   1.054560E+00   1.050004E+00   1.044664E+00   1.039133E+00   1.034460E+00   1.031674E+00   1.031347E+00   1.033200E+00   1.035411E+00   1.038031E+00   1.041994E+00   1.047343E+00   1.053351E+00   1.059196E+00   1.064684E+00   1.069347E+00   1.074143E+00   1.076217E+00
   1.061185E+00   1.059964E+00   1.055637E+00   1.051330E+00   1.046389E+00   1.041427E+00   1.037291E+00   1.035077E+00   1.035170E+00   1.037550E+00   1.040677E+00   1.044479E+00   1.049005E+00   1.053598E+00   1.058177E+00   1.062660E+00   1.067191E+00   1.071200E+00   1.075970E+00   1.078306E+00
   1.060823E+00   1.060347E+00   1.057624E+00   1.053267E+00   1.048045E+00   1.043260E+00   1.039209E+00   1.037130E+00   1.038227E+00   1.041515E+00   1.045668E+00   1.050707E+00   1.056023E+00   1.059606E+00   1.062268E+00   1.065809E+00   1.070060E+00   1.073857E+00   1.078159E+00   1.080972E+00
   1.000000E+00   1.059947E+00   1.060537E+00   1.054026E+00   1.048485E+00   1.043872E+00   1.040228E+00   1.037614E+00   1.040299E+00   1.043977E+00   1.048814E+00   1.055167E+00   1.063729E+00   1.064155E+00   1.066436E+00   1.069843E+00   1.073648E+00   1.077200E+00   1.081694E+00   1.084761E+00
   1.000000E+00   1.000000E+00   1.056304E+00   1.052289E+00   1.047538E+00   1.043344E+00   1.039942E+00   1.038793E+00   1.040857E+00   1.044653E+00   1.049376E+00   1.054900E+00   1.060907E+00   1.066127E+00   1.069903E+00   1.074599E+00   1.079655E+00   1.084490E+00   1.088234E+00   1.090125E+00
   1.000000E+00   1.000000E+00   1.000000E+00   1.049381E+00   1.045470E+00   1.041754E+00   1.038894E+00   1.038231E+00   1.039890E+00   1.043599E+00   1.047854E+00   1.052226E+00   1.058414E+00   1.065513E+00   1.072312E+00   1.079340E+00   1.086246E+00   1.092437E+00   1.096587E+00   1.096718E+00
   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.043245E+00   1.039606E+00   1.036808E+00   1.036190E+00   1.037869E+00   1.041461E+00   1.045401E+00   1.049385E+00   1.055731E+00   1.064450E+00   1.073829E+00   1.083718E+00   1.093580E+00   1.101681E+00   1.105458E+00   1.000000E+00
   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.041843E+00   1.037770E+00   1.034036E+00   1.032800E+00   1.035104E+00   1.039193E+00   1.043130E+00   1.046782E+00   1.052335E+00   1.062921E+00   1.075234E+00   1.088317E+00   1.101870E+00   1.112947E+00   1.113960E+00   1.000000E+00
   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.037354E+00   1.032985E+00   1.028045E+00   1.032858E+00   1.037197E+00   1.041118E+00   1.044625E+00   1.047713E+00   1.062544E+00   1.077133E+00   1.092246E+00   1.108628E+00   1.127072E+00   1.000000E+00   1.000000E+00
   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.038647E+00   1.035541E+00   1.033858E+00   1.035338E+00   1.038663E+00   1.042806E+00   1.047471E+00   1.054049E+00   1.064796E+00   1.078212E+00   1.092446E+00   1.106079E+00   1.000000E+00   1.000000E+00   1.000000E+00
   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.040958E+00   1.039218E+00   1.038710E+00   1.039992E+00   1.042814E+00   1.046870E+00   1.051882E+00   1.058572E+00   1.067521E+00   1.078259E+00   1.089594E+00   1.000000E+00   1.000000E+00   1.000000E+00   1.000000E+00
