,0,1,2,sidx,idx_strs,pargp3,parval1_3,3
0,0,9,16,"(0, 9, 16)",idx0:0_idx1:9_idx2:16,welgrd,1.0,0.9233704345736879481876258068950846791267395019531250000000000000000000000
1,0,11,13,"(0, 11, 13)",idx0:0_idx1:11_idx2:13,welgrd,1.0,1.02036462777794745271364718064432963728904724121093750000000000000000000000
2,0,20,14,"(0, 20, 14)",idx0:0_idx1:20_idx2:14,welgrd,1.0,0.88374559971018196158354385261191055178642272949218750000000000000000000000
3,0,26,10,"(0, 26, 10)",idx0:0_idx1:26_idx2:10,welgrd,1.0,1.02178698918902166603572823078138753771781921386718750000000000000000000000
4,0,29,6,"(0, 29, 6)",idx0:0_idx1:29_idx2:6,welgrd,1.0,0.9991968783307212387256868169060908257961273193359375000000000000000000000
5,0,34,12,"(0, 34, 12)",idx0:0_idx1:34_idx2:12,welgrd,1.0,1.16366643250327106429153900535311549901962280273437500000000000000000000000
6,0,24,4,"(0, 24, 4)",idx0:0_idx1:24_idx2:4,welgrd,1.0,1.0729326482446777113466396258445456624031066894531250000000000000000000000
